Motif	Factor	Evidence	Curated
M00213_2.00	ENSGALG00000003723	PBM	N
M00213_2.00	SOX6	PBM	N
M00213_2.00	SOX13	PBM	N
M00213_2.00	ENSGALG00000028422	PBM	N
M00214_2.00	ENSGALG00000003723	PBM	N
M00214_2.00	SOX8	PBM	N
M00214_2.00	ENSGALG00000028422	PBM	N
M00214_2.00	ENSGALG00000008848	PBM	N
M00214_2.00	ENSGALG00000026582	PBM	N
M00214_2.00	SOX10	PBM	N
M00214_2.00	SOX9	PBM	N
M00214_2.00	ENSGALG00000016397	PBM	N
M00214_2.00	ENSGALG00000013204	PBM	N
M00214_2.00	SOX13	PBM	N
M00214_2.00	SOX6	PBM	N
M00215_2.00	TBX5	PBM	N
M00215_2.00	EOMES	PBM	N
M00216_2.00	TBPL2	PBM	N
M00216_2.00	TBP	PBM	N
M00220_2.00	ENSGALG00000015241	PBM	N
M00221_2.00	ENSGALG00000015241	PBM	N
M00222_2.00	ENSGALG00000015241	PBM	N
M00224_2.00	KLF5	PBM	N
M00224_2.00	KLF12	PBM	N
M00224_2.00	ENSGALG00000010101	PBM	N
M00224_2.00	ENSGALG00000007570	PBM	N
M00224_2.00	ENSGALG00000007056	PBM	N
M00224_2.00	KLF4	PBM	N
M00224_2.00	KLF7	PBM	N
M00224_2.00	KLF2	PBM	N
M00226_2.00	KLF12	PBM	N
M00226_2.00	KLF5	PBM	N
M00226_2.00	KLF4	PBM	N
M00226_2.00	ENSGALG00000007570	PBM	N
M00226_2.00	ENSGALG00000010101	PBM	N
M00226_2.00	ENSGALG00000007056	PBM	N
M00226_2.00	KLF2	PBM	N
M00226_2.00	KLF7	PBM	N
M00227_2.00	BCL6	PBM	N
M00228_2.00	BCL6	PBM	N
M00231_2.00	EGR1	PBM	N
M00232_2.00	EGR4	PBM	N
M00232_2.00	EGR1	PBM	N
M00233_2.00	EGR4	PBM	N
M00233_2.00	EGR1	PBM	N
M00234_2.00	OVOL2	PBM	N
M00235_2.00	OVOL2	PBM	N
M00236_2.00	GFI1B	PBM	N
M00236_2.00	ENSGALG00000005940	PBM	N
M00237_2.00	ENSGALG00000005940	PBM	N
M00238_2.00	GFI1B	PBM	N
M00238_2.00	ENSGALG00000005940	PBM	N
M00239_2.00	ENSGALG00000005940	PBM	N
M00239_2.00	GFI1B	PBM	N
M00240_2.00	ENSGALG00000005940	PBM	N
M00240_2.00	GFI1B	PBM	N
M00241_2.00	ENSGALG00000016063	PBM	N
M00241_2.00	KLF11	PBM	N
M00242_2.00	ENSGALG00000016063	PBM	N
M00242_2.00	KLF11	PBM	N
M00243_2.00	WT1	PBM	N
M00244_2.00	WT1	PBM	N
M00245_2.00	WT1	PBM	N
M00246_2.00	WT1	PBM	N
M00247_2.00	WT1	PBM	N
M00248_2.00	WT1	PBM	N
M00249_2.00	WT1	PBM	N
M00253_2.00	ENSGALG00000003375	PBM	N
M00253_2.00	ENSGALG00000021009	PBM	N
M00253_2.00	ENSGALG00000009853	PBM	N
